p10,p25,p50,p75,p90,metric,comid,result_type,gageid
54.20000000000001,94,163,197,224.4,DS_Dur_WS,20247268,observed,10251300
213.5,234.75,288,335.5,345.3,DS_Tim,20247268,observed,10251300
0.03,0.04,0.06,0.07,0.11200000000000003,DS_Mag_50,20247268,observed,10251300
0.062,0.07,0.12,0.42,0.7332,DS_Mag_90,20247268,observed,10251300
1.7999999999999998,3,6,7,10.599999999999998,FA_Dur,20247268,observed,10251300
1.327077131864515,1.6555730672781017,6.707781675539293,15.884557284786238,47.36953339437405,FA_Mag,20247268,observed,10251300
9.2,17,40,54,57,FA_Tim,20247268,observed,10251300
0.11153344290054282,0.12837837837837834,0.18181818181818185,0.20000000000000004,0.2941798941798942,SP_ROC,20247268,observed,10251300
16.099999999999998,63.75,115,178.75,183.7,SP_Dur,20247268,observed,10251300
0.9159999999999999,3.2325,24.05,38.2,375.4000000000002,SP_Mag,20247268,observed,10251300
104.99999999999999,151.25,176,200,225.60000000000002,SP_Tim,20247268,observed,10251300
17.200000000000003,106,130,147,176.60000000000002,Wet_BFL_Dur,20247268,observed,10251300
0.1514,0.16,0.359,0.44600000000000006,0.6516000000000002,Wet_BFL_Mag_10,20247268,observed,10251300
0.6970000000000001,0.75,0.99,1.36,12.040000000000008,Wet_BFL_Mag_50,20247268,observed,10251300
17,20,52,93.25,130.70000000000002,Wet_Tim,20247268,observed,10251300
49.20000000000003,94.5,170,245.5,290.79999999999995,Peak_Tim_10,20247268,observed,10251300
100.2,126,145.5,200.5,278.20000000000005,Peak_Tim_2,20247268,observed,10251300
30.799999999999997,50,82,159.5,205.99999999999997,Peak_Tim_5,20247268,observed,10251300
1,1,1,1,1,Peak_Dur_10,20247268,observed,10251300
1,2,4,6.5,8.200000000000001,Peak_Dur_2,20247268,observed,10251300
1.2,1.5,2,3.5,4.3999999999999995,Peak_Dur_5,20247268,observed,10251300
1022.1000000000006,1022.1000000000006,1022.1000000000006,1022.1000000000006,1022.1000000000006,Peak_10,20247268,observed,10251300
86.5,86.5,86.5,86.5,86.5,Peak_2,20247268,observed,10251300
401.00000000000017,401.00000000000017,401.00000000000017,401.00000000000017,401.00000000000017,Peak_5,20247268,observed,10251300
1,1,1,1,1,Peak_Fre_10,20247268,observed,10251300
1,1,2,2.5,3,Peak_Fre_2,20247268,observed,10251300
1,1,1,1.5,1.7999999999999998,Peak_Fre_5,20247268,observed,10251300
